index,fandom,bullet_type,idx,text,hint_terms_found,"검수(Y=해당 지표에 잡혔어야 함, N=아님)",사유·놓친 표현,검수자
media,동방신기,loyalty,4,2008년 팬클럽 카시오페아가 공식 회원 80만 명 이상으로 집계돼 당시 언론에서 '기네스북에 등재된 세계 최대 팬클럽'으로 보도됐다(이후 기네스 측은 공식 인증 근거가 없다고 반박).,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,DAY6,loyalty,22,DAY6 자카르타 콘서트 티켓 구매처 및 5월 3일 공연 일정 안내.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,Zion.T,spillover,46,"자이언티가 이끄는 레이블 스탠다드프렌즈는 2025년 8월 코엑스에서 열린 글로벌 아트페스티벌 '어반브레이크 2025'의 개막 오프닝 파티를 공동 호스트로 진행하며, 기리보이·원슈타인·소코도모 등 소속 아티스트들의 라이브 퍼포먼스와 소속 아티스트 음원 기반 AI 영상 공모전(총상금 2,000만원)을 주도했다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,볼빨간사춘기,loyalty,5,"2016년 데뷔 후 8년 만인 2024년 10월에야 1기 공식 팬클럽 모집을 시작했으며(가입비 15,000원, 활동기간 2024.10.8~2025.11.8), 세대별 응원봉에 중앙 연동·앱 지원 기능이 추가되는 등 팬 서비스가 점진적으로 고도화되고 있다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,god,loyalty,46,"웨이보 이용자가 god의 슈퍼토픽 ""#god[超话]#""에 게시물을 올려 ""叔叔们好强""(삼촌들 정말 대단하다)라며 2023년 이후 K팝 아이돌 콘서트 매출 순위에서 god가 5위, ""유일한 1세대 그룹""이라고 언급했고, 이 게시물은 신랑닷컴(新浪) 뉴스 코너에도 게재되었다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,장윤정,loyalty,14,장윤정은 2023년 2월 16일 생일을 맞아 밀알복지재단에 1억원을 기부했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,god,loyalty,6,"멤버 윤계상은 데뷔 25년이 지나도 티켓이 매번 매진되는 현상에 대해 ""우리도 이유를 모르겠다""며 팬들의 변함없는 지지를 ""축복""이라 표현함",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,백지영,spillover,12,애틀랜타 단독 콘서트 개최(2025.8),,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,빅마마,spillover,29,빅마마는 현대자동차 'i30' 1세대(2007~2011년경 판매) 광고음악(CM송)을 부른 이력이 있다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,이찬원,loyalty,28,이찬원 팬클럽 '찬스'는 데뷔 5주년을 기념해 약 1200만원을 기부했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,IVE,spillover,33,"IVE가 2022년 5월 19일 대구 소재 계명대학교 축제(싸이, (여자)아이들과 함께 출연)와 영남대학교 축제 무대에 올라 데뷔 후 첫 대학 축제 출연으로 화제를 모았다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,지드래곤 (G-Dragon),loyalty,37,지드래곤 팬사이트 'Always-GD'는 2015년 11월 초록우산어린이재단에 818만 원을 기부했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,잭스키스,spillover,10,"OSEN은 젝스키스의 팬클럽 창단을 ""1세대 부활이 시작된다""고 평하며, 이 팬덤 재조직이 1세대 아이돌 문화 전반의 부활을 상징하는 사건으로 다뤄졌다고 보도했다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,(여자)아이들,spillover,8,(여자)아이들이 2024년 멜론뮤직어워드(MMA) 앨범 부문 대상을 수상했다,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,GOT7,loyalty,24,"갓세븐은 JYP와의 전속계약이 끝난 뒤에도 그룹명과 상표권을 멤버들이 직접 보유했으며, 2025년 1월 카카오엔터테인먼트와 손잡고 미니앨범 'Winter Heptagon'으로 컴백했다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,RIIZE,spillover,26,나탈리(natalie.mu)가 라이즈의 첫 도쿄돔 공연이 비하인드 영상과 함께 영상화되어 발매된다고 보도했다,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,BABYMONSTER,loyalty,20,"""BABYMONSTER演唱會2027香港｜門票優先/公售攻略+購票連結+座位表"" (홍콩 콘서트 티켓 예매/매진 관련)",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,엔믹스,spillover,47,글로벌 메이크업 브랜드 메이크업포에버가 엔믹스를 브랜드의 K-팝 아이돌 글로벌 앰버서더로 발탁했다(2026년 9월).,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,박정현,spillover,48,"박정현(Lena Park)은 유니버설 시그마(Universal Sigma) 레이블 소속으로 2004~2005년 일본 Inter-FM 라디오와 음악 페스티벌에 출연했고, 한일 우정의 해 기념 콘서트 무대에 올랐으며 일본 그룹 CHEMISTRY 등과 협업했다.",라디오,Y,Inter-FM 라디오 출연,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,aespa,loyalty,12,"""Girls"" (2022) became the first girl-group album to sell over 1 million copies in a single week (1,645,255 copies on monthly chart), and ""My World"" (2023) sold 2,011,388 copies as a ""double million-seller,"" showing strong repeat purchase behavior",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,나훈아,spillover,25,"나훈아의 2020년 9월 30일 KBS2 '2020 한가위 대기획 대한민국 어게인 나훈아'는 15년 만의 방송 출연으로, 실시간 시청률 41.44%, 올레TV 점유율 70% 이상을 기록했다.",방송 출연,Y,KBS2 특집 방송 출연·시청률,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,NewJeans,spillover,92,"뉴진스 해린이 2025년 11월 어도어 복귀 후 첫 개인 활동으로 '마리끌레르 코리아' 9월호 표지를 크리스챤 디올 뷰티와 함께 촬영해 2026년 8월 14일 공개했다. 파리의 오래된 정원을 배경으로 촬영됐으며, 잡지는 '사랑스러움과 자신감, 우아함과 자유로움이 공존하는 얼굴'이라고 소개했다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,빅마마,spillover,13,멤버 전원이 실용음악과 교수로 활동해 '교수돌'이라는 별칭으로 화제를 모았다,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,BTS,spillover,28,BTS sold out 41 North America and Europe shows for their Arirang World Tour,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,볼빨간사춘기,loyalty,6,"공식 팬덤명은 '러볼리', 응원봉 명칭은 '나만봉'이다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,프로미스나인,loyalty,2,서바이벌 프로그램 '아이돌학교'로 데뷔한 이후 2021년 9월 첫 음악방송 1위를 달성하며 오랜 무명기를 딛고 팬덤과 함께 성장했다.,,Y,서바이벌 프로그램 '아이돌학교',"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,거미,spillover,48,"거미(Gummy)는 2016년 4월 29일 일본 도쿄 시부야의 Mt.RAINIER HALL에서 1부·2부 두 차례 단독 콘서트를 열었으며, 티켓은 세금 포함 7,800엔에 전석 지정으로 판매됐다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,FTISLAND,loyalty,29,"대만 매체 ETtoday는 FTISLAND의 가오슝 공연에서 이홍기가 노래 도중 눈물을 흘리며 팀을 지키겠다고 약속했고, 현장 팬들도 함께 눈물을 보였다고 보도했다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,아이유,spillover,40,"우리금융그룹이 아이유와의 광고모델 계약을 2년 더 연장했으며, 2024년 3월 코리아리서치 조사에서 아이유가 금융그룹 모델 적합도·선호도 1위를 기록했다고 밝혔다(2024년 4월).",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,이찬원,spillover,50,동아제약이 65년 전통 감기약 브랜드 '판피린'의 출시 이후 첫 번째 남성 전속모델로 이찬원을 발탁해 2026년 1월 27일 '엔딩' 편 광고 캠페인을 공개했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,다이나믹듀오,spillover,15,"다이나믹듀오는 2013년 7월 11~13일 ""BAAAM""으로 엠카운트다운·뮤직뱅크·음악중심 등 주요 음악방송에서 데뷔 14년 만에 첫 음악방송 1위 및 3사 스윕을 달성했다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,김재중,loyalty,37,"김재중이 2026년 8월 29일부터 30일까지 서울 KBS 아레나에서 단독 콘서트 'THE WAVE'를 개최했으며, 8월 31일 텐아시아 보도에 따르면 팬들의 성원 덕분에 성공적으로 컴백 활동을 마쳤다고 밝혔다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,BABYMONSTER,spillover,24,"베이비몬스터의 첫 정규앨범 'Drip'은 데뷔 8개월 만에 미국 빌보드 200 차트에 149위로 진입했으며, 발매 당일 14개 국가/지역 아이튠즈 앨범 차트 1위, 아이튠즈 월드와이드 앨범 차트 2위를 기록했다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,김동률,loyalty,33,2018년 미니앨범 '답장'은 발매와 동시에 7개 주요 음악 플랫폼에서 모두 1위를 차지하는 '올킬'을 달성했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,아이오아이,loyalty,40,김세정이 2026년 서울·타이베이·마닐라 등을 도는 개인 글로벌 팬콘서트 투어 '2026 KIM SEJEONG FAN CONCERT <Tenth Letter>'를 진행하며 해체된 아이오아이와 별개로 개인 팬덤과의 접점을 이어가고 있다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,TWICE,loyalty,9,2022년 북미 아레나 투어 7개 공연에서 10만 명 이상을 동원했다,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,조용필,spillover,18,조용필 & 위대한탄생의 '2025-26년 전국투어 콘서트'가 서울·대구 등 전국 순회로 편성되어 인터파크를 통해 공식 판매 중임이 확인됨 — 베테랑 가수의 대형 전국 투어가 여전히 상업적으로 성립하고 있음을 보여주는 정황,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,임영웅,spillover,22,Ranked top 2 in advertising-model brand reputation rankings in May 2026,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,박정현,spillover,13,'나는가수다' 활동 중 주목도(화제성) 부문에서 1위를 기록,,Y,'나는가수다' 활동,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,10CM,spillover,0,2026년 아시아 투어 'To 10CM: Chapter 1'을 통해 서울 공연을 열고 해외 팬을 겨냥한 공연 시장 확장에 나섰다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,싸이,loyalty,14,싸이 흠뻑쇼 2026 투어가 6월 27일 의정부를 시작으로 대구·인천·서울대공원·원주·수원·광주·부산·대전 등 9개 도시에서 총 14회 공연으로 확대 개최되며 매년 여름 전국 단위로 팬을 끌어모으는 정례 흥행 행사로 자리잡음,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,백지영,spillover,11,"호치민(베트남) 단독 콘서트 성황리 개최, 교민·현지 팬 환호",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,소녀시대,spillover,27,少女時代が5年ぶりに全員集結、デビュー15周年記念バラエティ番組で,,Y,バラエティ番組(일본어 예능),"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,BLACKPINK,spillover,92,디올이 블랙핑크 지수를 하우스 앰버서더로 발탁했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,NewJeans,loyalty,19,"Fan group ""Team Bunnies"" was referred to prosecutors by Seoul's Jongam Police (July 10, 2025) for allegedly raising ~50 million KRW (~$38,000) via crowdfunding to fund legal offices and formal complaints on the group's behalf, illustrating how organized this fandom's advocacy infrastructure had become",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,투어스(TWS),spillover,15,"TWS won Best New Male Artist and Best Dance Performance (Male Group) at the 2024 MAMA Awards, held at the Dolby Theatre in Los Angeles — the first time the MAMA ceremony was held on U.S. soil.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,카더가든,spillover,38,NH투자증권은 신규 고객 유치 캠페인 '나무꾼 대모집'의 광고 모델로 카더가든을 발탁해 국내주식 거래 수수료 할인 등을 홍보했다(2026년 4월 21일).,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,싸이,loyalty,16,태국 kapook.com 뮤직스테이션은 '강남스타일' 태국 도착 소식과 함께 싸이의 말춤 공연 및 태국 팬들에게 재방문을 요청하는 모습을 보도했다,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,엔믹스,spillover,31,카니발 시즌 '파블로의 블로쿠' 참여차 브라질을 방문한다고 CNN 브라질이 보도,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,10CM,spillover,39,대만 티켓 플랫폼 KKTIX에 따르면 10CM은 2026년 3월 20일 신베이 Zepp New Taipei에서 '2026 10CM Asia Tour <To 10CM: Chapter 1>' 타이베이 공연을 개최했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,TWICE,spillover,82,"Mnet 'TMI NEWS SHOW'는 트와이스가 2022년 상반기 진행한 광고 3건으로 약 15억원의 매출을 올린 것으로 추정된다고 보도했으며, 이는 같은 기간 미주 콘서트(228억원)·도쿄돔 공연(180억원) 등과 합산해 상반기 총 약 500억원(멤버 1인당 약 55억원) 수익의 일부로 집계됐다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,aespa,loyalty,15,aespa 공식 팬클럽 'MY' 멤버십이 위버스샵을 통해 정식 오픈되었으며 한국어/일본어/중국어 등 다국어로 공지되어 글로벌 팬덤 가입을 지원함,위버스,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,GOT7,spillover,24,2021년 4월 19일 잭슨 왕은 인스타그램 팔로워 2308만 4218명을 기록해 엑소 찬열을 근소한 차이로 앞지르며 중국 국적 인물 중 인스타그램 최다 팔로워 보유자가 됐다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,아이오아이,loyalty,11,"After the 2017 disbandment scattered fans across members' individual groups/solo activities, the fandom ""reconvened"" strongly around the 2019 reunion announcement and 2021 anniversary broadcast",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,슈퍼주니어,spillover,51,"중국 신랑(新浪) k.sina.com.cn이 슈퍼주니어가 서울가요대상에서 '월드초이스'상을 수상했다는 소식을 전하며, 멤버들이 ""전 세계에서 열심히 돈을 벌고 있다""는 소감과 함께 팬들에게 인사를 전했다고 보도했다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,아이오아이,spillover,22,완전체 아이오아이(전소미·김세정·정채연 등 9인)가 2026년 5월 SBS '아니 근데 진짜!'에 출연해 10년 만의 재결합 비화를 공개했다.,,Y,SBS '아니 근데 진짜!' 출연,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,아이오아이,spillover,30,코레진의 아이오아이 태그 페이지에는 2026년 5월 재결합한 아이오아이가 신곡 'Suddenly'로 한국 음원차트에서 실시간 올킬을 달성했다는 기사가 게재되어 있다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,김동률,spillover,2,"24인조 오케스트라, 7인조 밴드, 6인조 브라스, 8인조 합창단 등 약 60명 규모의 공연진을 동원한 대형 프로덕션으로, 국내 솔로 콘서트 중 손꼽히는 스케일을 구현했다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,몬스타엑스,spillover,42,"The Momentum(태국)은 방콕 공연에서 멤버들이 팬들을 위해 준비한 태국어 문장으로 인사했고, 객석 근처로 다가가 직접 악수하는 순간이 있었다고 전했다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,빅마마,loyalty,21,빅마마는 2022년 4월 15년 만에 단독 전국투어 콘서트를 서울·부산·전주·대구·울산에서 5주간 개최했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,지드래곤 (G-Dragon),spillover,21,"샤넬, 지드래곤 포함 글로벌 앰버서더 5인과 2026 봄-여름 아이웨어 캠페인 공개",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,IKON,loyalty,17,"인도네시아 liputan6.com은 2026년 8월 21일 자카르타 이스토라 세나얀에서 열리는 iKON 'FOUREVER WORLD TOUR' 공연을 보도하며, 현지 팬클럽 iKONIC을 ""동남아시아에서 가장 크고 가장 로열한 팬덤 중 하나(salah satu yang terbesar dan paling loyal di Asia Tenggara)""로 소개했다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,슈퍼주니어,loyalty,3,2008년 팬클럽 E.L.F. 회원들이 SM엔터테인먼트 주식 5만8206주(지분 0.3%)를 매입해 경영 현안에 영향력을 행사하고자 했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,슈퍼주니어,spillover,37,캐딜락이 2017년 12월 슈퍼주니어 동해와 함께한 브랜디드 뮤직 프로젝트 'Perfect'를 공개해 자동차 브랜드 콘텐츠에 참여시켰다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,악동뮤지션,spillover,1,"2017년 '일기장' 투어는 서울 8회 공연에 더해 전국 9개 도시 순회, 2023~2024년 'AKMUTOPIA' 투어는 10개 도시를 도는 등 지역 공연시장에 지속적으로 파급 효과를 내고 있다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,김재중,loyalty,26,김재중은 2023년 6월 22일 글로벌 팬덤 공식 팬클럽 'BOSS BABIES'를 창설했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,10CM,spillover,38,일본 프레스릴리스에 따르면 10CM은 2026년 3월 28일 도쿄 Zepp DiverCity에서 단독 공연 '2026 10CM Asia Tour <To 10CM: Chapter 1> in Tokyo'를 개최하며 약 1년 7개월 만에 일본 팬들과 재회했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,BTS,loyalty,33,"VIP 티켓(약 450만 루피아)이 프리세일 직후 매진됐고 이틀간 대기번호가 30만 명 이상, 일부는 50만 번대까지 나왔다고 인도네시아 매체 Medcom.id가 보도",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,Zion.T,spillover,51,"일본 Kstyle은 ""星野源とのコラボが日本でも話題に！実力派アーティストZion.Tの魅力に再注目""(호시노 겐과의 협업이 일본에서도 화제! 실력파 아티스트 Zion.T 매력 재조명)라는 제목으로 협업을 계기로 한 일본 내 재조명 기사를 게재했다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,BLACKPINK,spillover,108,"로제가 2025년 9월 7일 MTV 비디오 뮤직 어워드에서 브루노 마스와 함께한 'APT.'로 '올해의 노래상'을 수상해 이 부문 최초 수상 K팝 아티스트가 됐으며, 블랙핑크로서 '베스트 그룹상'도 2년 연속 수상했다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,NCT,loyalty,30,"NCT 서브유닛 JNJM(제노·재민)이 '2026 NCT JNJM FANMEETING TOUR DUALITY'로 서울-도쿄-자카르타(7월 4일, 테니스 인도어 스타디움)-마카오-가오슝-방콕(8월 8일)을 순회한다고 인도네시아 detikPop이 보도, 동남아 3개국을 아우르는 팬미팅 투어임을 보여준다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,여자친구,spillover,35,여자친구가 2016년 여행가방 브랜드 '아메리칸 투어리스터(American Tourister)'의 광고 모델로 활동했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,장윤정,loyalty,23,"장윤정은 2024년 3월 2일 부산 KBS홀에서 낮·저녁 2회에 걸쳐 '2024 장윤정 라이브 콘서트' 부산 공연을 열었고, 관객들 사이에서 '정말 멋있고 반했다', '인생 공연이다' 등의 호평이 이어졌다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,god,loyalty,5,"데뷔 25주년인 2024년 9월 서울 올림픽공원에서 연 단독 콘서트 'CHAPTER 0'는 3일간 전 회차가 예매 오픈과 동시에 매진되었고, 약 4만 명의 관객이 운집함",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,아일릿,spillover,56,폰드그룹의 글로벌 프리미엄 캐주얼 브랜드 슈퍼드라이(Superdry)가 아일릿(ILLIT)을 새로운 브랜드 앰버서더로 발탁하고 2025 F/W 빈티지 룩 캠페인을 전개했다(2025년 8월 7일).,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,임영웅,loyalty,29,'영웅시대'가 앨범 구입비로 모은 300만 원을 기부하는 등 선행 릴레이를 지속함,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,다비치,spillover,41,"농심켈로그는 자사 켈로그 프로틴 라인 신제품의 새로운 모델로 뮤지션 강민경을 선정하고, 신규 광고 영상을 공개한다고 30일 밝혔다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,임영웅,loyalty,53,임영웅 팬클럽 영웅시대는 2025년 8월에도 지속적인 기부 활동을 이어가며 '선행 어디까지' 화제를 모았다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,NCT,spillover,73,NCT DREAM이 2017년 FIFA U-20 월드컵 코리아 홍보대사로 위촉됐다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,지코,spillover,10,"'아무노래'는 멜론에서 공개 24시간 만에 130만 명 이상이 청취했고 멜론 주간 차트 8주 연속 1위, 한국에서 플래티넘(스트리밍 1억 회 이상) 인증을 받았다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,BABYMONSTER,loyalty,21,"""BABYMONSTER: Полный состав, новый старт и фан-поддержка"" (""BABYMONSTER не ограничиваются Кореей... планирует масштабный фан-тур по пяти городам Азии"") (완전체 활동과 팬 지지, 아시아 팬투어)",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,ATEEZ,spillover,13,"ATEEZ's ""GOLDEN HOUR: Part.5"" debuted at No. 1 on the Billboard 200 albums chart",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,이효리,spillover,65,2009~2010년경 대우증권의 온라인 거래 서비스 '대우증권 다이렉트' 광고에 이효리가 출연했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,카더가든,loyalty,1,2019년 SBS 서바이벌 프로그램 '더 팬'에서 대중·팬 투표를 거쳐 최종 우승을 차지했다.,,Y,SBS 서바이벌 '더 팬' 우승,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,소녀시대,spillover,77,소녀시대는 2010년 에버랜드 워터파크 캐리비안베이의 광고 모델로 2PM과 함께 발탁되어 라이프가드 컨셉의 광고를 촬영했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,BLACKPINK,loyalty,32,"YG라이프, '리사, 태국인들의 마음을 훔치다(Stealing the Hearts of Thai People)' 제하 기사 게재",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,Hearts2Hearts,spillover,70,Hearts2Hearts는 Pinkvilla와의 단독 인터뷰에서 멤버 지우가 K팝을 응원해준 인도 팬들에게 감사를 전하며 언젠가 인도에서 콘서트를 열고 싶다는 바람을 밝혔다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,IVE,loyalty,28,아이브의 팬콘서트 '아이브 스카우트'는 2025년 2~4월 회차마다 예매 시작과 동시에 전석이 매진되며 압도적인 티켓 파워를 보여줬다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,박서진,spillover,1,박서진은 '미스터트롯2' 본선 2차전 데스매치에서 안성훈에게 13대 2로 패해 우승 후보로 꼽혔음에도 최종 탈락했다.,,Y,'미스터트롯2' 본선,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,Hearts2Hearts,spillover,21,"나무위키에 따르면 Hearts2Hearts는 데뷔 후 음악방송에서 총 9관왕(엠카운트다운 3회, 쇼음악중심 2회, 더쇼 2회, 쇼챔피언 1회, SBS인기가요 1회)을 기록했으며, 데뷔 싱글 'The Chase'로 데뷔 16일 만에 첫 1위(2025년 3월), 'RUDE!'로 5관왕(2026년 3월), 'Lemon Tang'으로 2관왕(2026년 7월)을 달성했다",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,에픽하이,spillover,33,"일본 매체 담미(danmee.jp)는 방탄소년단(BTS) 슈가가 연습생 시절부터 에픽하이를 롤모델로 삼아왔으며, 2019년 3월 11일 발매된 에픽하이의 새 앨범 'sleepless in __________'에 단순 피처링이 아닌 프로듀서로 참여해 팬들 사이에서 '꿈이 이루어졌다'는 반응이 나왔다고 보도했다.",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,HOT,loyalty,16,"H.O.T.는 전성기 10만 명 규모의 공식 유료 팬클럽 'Club H.O.T.'를 운영했으며, 2018년 재결합 콘서트는 예매 오픈 즉시 8만 석이 매진되고 양일간 10만 명이 동원됨",,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,GOT7,loyalty,6,갓세븐은 2017년 한 해 동안 음반 82만 장을 판매해 국내 그룹 음반 판매량 4위에 올랐다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
media,김연자,loyalty,7,2015년 3월 세종문화회관에서 데뷔 40주년 단독 콘서트 '파티'를 개최했다.,,N,,"모델 판독(Claude, 2026-09-23) — 사람 검수 아님"
